,Name,Team,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Mean,Std,Median,5th,16th,84th,95th
325,Isaac Cumming,Adelaide,0.0942394991488525,0.11647286018365462,0.12090900188563303,0.11537837948740741,0.10838469170590342,0.09934439842156532,0.10976859024558658,0.10265464049185838,0.12272933181004173,0.12556752272786892,0.09966286843694504,0.11046470768593791,0.010569995138819925,0.10976859024558658,0.09653670382157327,0.09953229573063936,0.1216553371546406,0.12429033681484668
332,Max Michalanney,Adelaide,0.06584843475039018,0.08873510821883714,0.10039815523844021,0.11525461429418739,0.08686488107220863,0.092219622007474,0.09355659630777377,0.12219350129771152,0.11684551119009906,0.0875134877577808,0.07603212255564096,0.09504200315368581,0.017426898424717733,0.092219622007474,0.07043109426275303,0.08242345008041589,0.11590688202151117,0.11978690574928591
452,Zac Taylor,Adelaide,0.04082733756567659,0.0694970309838901,0.11874187708541584,0.05548965314778914,0.03669629938967733,0.036531720116492104,0.061581081493985515,0.07120698816583461,0.09224530799869074,0.05040896591717235,0.07774990996920131,0.0646341974394387,0.02522147585189905,0.061581081493985515,0.03660578078942545,0.03913361191351689,0.08369302316129197,0.10681842099638951
490,Reilly OBrien,Adelaide,0.028995629861899276,0.04072782302683969,0.06478318561556788,0.02839384676706671,0.13151027680619978,0.0538861172932355,0.042210861252347624,0.05449448692142946,0.05572792990212029,0.048019625252295445,0.05469416242587793,0.05485854046589814,0.027841569907039097,0.0538861172932355,0.028664649159741363,0.035917623829214124,0.059440584744633804,0.10148308577041536
330,Callum Ah Chee,Adelaide,0.027765166416518283,0.04816549989388693,0.04756958370700318,0.04805434843146974,0.02354077595063655,0.025633754995442803,0.03796479328180544,0.05675136392992946,0.05436810838267728,0.04395427419687036,0.03384413990529065,0.040691982644684606,0.011641688777244823,0.04395427419687036,0.024482616520799364,0.026891287733877337,0.050708569374290975,0.055678898933665975
331,Nick Murray,Adelaide,0.016519131442059,0.03842247367277374,0.028399939731103687,0.040906069464767235,0.025851369713394887,0.015239649880004794,0.03083281271127947,0.02569325966096912,0.039465342448634894,0.01848424375280354,0.01614508052985962,0.02690539754615,0.009681513401720269,0.025851369713394887,0.015647093672439466,0.016365770568057256,0.03885004987087681,0.04025774230750768
534,Charlie Edwards,Adelaide,0.012824543487772589,0.021483220230780076,0.021405468073033895,0.023141543571258052,0.017947842088464363,0.01462972081488435,0.01310407407236283,0.016300008408943988,0.0167809796851127,0.01983067289022191,0.018877286324215453,0.017847759967913653,0.003471663556024578,0.017947842088464363,0.012950332250838198,0.014004205650450527,0.021437346457709828,0.02239529806804296
433,Chayce Jones,Adelaide,0.010259497757699881,0.02726549165741131,0.016449867842824678,0.012502018172799612,0.017573020127450868,0.012373342851460236,0.006085061908598591,0.02640842936001115,0.015924305957037845,0.01344525738709778,0.015834084340554225,0.015829125214813288,0.00633095685507019,0.015834084340554225,0.007963558040694171,0.01150666636301849,0.021195537912800586,0.026879813623581238
333,Luke Pedlar,Adelaide,0.0016624469029582543,0.02576112285830403,0.022671421938245197,0.012992675239727244,0.005502295874811353,0.0009246926432727785,0.010255832682657394,0.029603086785022933,0.02213747165968111,0.007765368376629797,0.01208166088767715,0.01375982507718066,0.009876901388692589,0.01208166088767715,0.0012566820601312427,0.003927957796351583,0.023938199315469318,0.02787420301799942
654,Oscar Ryan,Adelaide,0.0,0.008034006723606752,0.00949050441315229,0.01616022627837067,0.011166167515362306,0.004593879440831767,0.0029214479716883164,0.013228823127397097,0.014830322941968916,0.006142202611500786,0.013164408440218036,0.009066544496736084,0.005213767899944166,0.00949050441315229,0.0013146515872597422,0.003908182538482952,0.013885438051371542,0.01556176977698988
336,Hugh Bond,Adelaide,0.0004010758139712737,0.007570970120795337,0.00297197506730437,0.0025111674958398444,0.0,0.0022340667694520115,0.0006893897229100114,0.017137768399840457,0.00783313167803102,0.0045994896574518655,0.0,0.004177184975054199,0.005122149023005279,0.0025111674958398444,0.0,0.00023663473024305152,0.007678456359261968,0.0129506818750262
454,Finnbar Maley,Adelaide,0.0,0.008865619224243362,0.005019636522679078,0.0,0.010836441302521217,0.0,0.0012454727079116933,0.03087486895088699,0.0019353824463352628,0.0013895128903906805,0.0,0.005469721276815298,0.00923370587647404,0.0013895128903906805,0.0,0.0,0.009673656276337282,0.02185757650912237
655,Archie Ludowyke,Adelaide,0.0,0.0029378758708598924,0.0022231053433352556,0.0,0.0,0.0,0.0,0.007390442901809651,0.0035309183863235297,0.0011234745112846066,0.0,0.0015641651830557214,0.0023453954462887023,0.0,0.0,0.0,0.0031810233021999836,0.005653656869840892
511,Mitchell Hinge,Adelaide,0.0,0.0,0.0008432809174843757,0.0,0.0,0.0,0.0007820481161059028,0.0,0.001980249150087934,0.0,0.0,0.0003277798348798375,0.0006373596187733954,0.0,0.0,0.0,0.0008071535646710767,0.0014686134454163315
146,Will Ashcroft,Brisbane,23.379149370775462,23.207923093089867,23.200706334335795,23.342804842001087,23.67304968514181,23.50929726555695,23.38192743256349,23.00240295610391,23.195172749916466,22.801919201334986,23.519751337153924,23.292191297088518,0.24725997132638577,23.342804842001087,22.892136890981003,23.116137134453318,23.51358343491171,23.604065428547262
139,Lachie Neale,Brisbane,21.020723558531405,20.43497935773391,20.6788266850815,20.54922831554122,20.472447509346765,20.906092362400447,20.708309796635113,19.98752318450971,20.226537402757305,20.249351638125862,20.672722247242202,20.536976550718677,0.3055942036048327,20.54922831554122,20.095079582721127,20.239997801624753,20.7894006485989,20.969139520272474
157,Zac Bailey,Brisbane,10.223752143206484,9.95513603790934,9.83808019279144,10.00736518400973,10.0574315613433,9.989340754633828,9.964232600777693,10.276487476914436,9.708523168176441,10.198024679302403,10.177614003168182,10.035998891112117,0.173479345030897,10.00736518400973,9.766823829253191,9.907143141411,10.208572939503076,10.252756576745858
155,Logan Morris,Brisbane,7.082166312157456,7.016912192750141,7.098404102898626,7.03803682031941,7.154135107330254,7.09126711436447,7.128559607511869,7.07923783468699,7.11802750159375,6.983219748100419,7.038767797192959,7.075339467173305,0.05132215751702508,7.082166312157456,6.998381348192794,7.02937572301601,7.122345665020179,7.142626132411981
158,Kai Lohmann,Brisbane,4.259155194394027,4.392789605258368,4.381580966999442,4.305793071846743,4.472169333734016,4.362482000094449,4.315550316464752,4.539610854265671,4.343339683985959,4.450036854580626,4.317104981780294,4.376328442127668,0.08292424312191575,4.362482000094449,4.280142239247749,4.311549846171369,4.459111171033515,4.509262170026426
162,Josh Dunkley,Brisbane,3.1159199602588257,3.2625354003521445,3.1735527595428374,3.2528900707891926,3.1869916872946025,3.149852896841975,3.2531455913560072,3.310244657860804,3.300486477446165,3.293052830251592,3.193166007733473,3.2265307581570557,0.06572640605066775,3.2528900707891926,3.131189781721243,3.163835815835484,3.2961006256013667,3.3058534766742165
170,Darcy Wilmot,Brisbane,3.1547943366271807,3.172090851202871,3.1729723102410237,3.1296855627231657,3.0988272166564452,3.151876265082059,3.2440417173221507,2.970301522864932,3.229688843614632,3.1045056850106216,3.144752043188134,3.14304875950302,0.07288691551462897,3.151876265082059,3.028138085071113,3.1021775129854094,3.196226088924203,3.237582924153767
152,Jarrod Berry,Brisbane,2.703577341760172,2.753900859264205,2.7693390890728153,2.8190199942962897,2.736685249240183,2.6819013337336557,2.7591136811214434,2.7081255519054643,2.789751887032458,2.675561041704175,2.678817802712594,2.7341630756221322,0.04836182971719766,2.736685249240183,2.6770265841579635,2.6806370860150204,2.7777083362362687,2.8058493460275655
179,Hugh McCluggage,Brisbane,2.724295439309825,2.6296646191385085,2.5931609218701888,2.6021019205906377,2.567709887303457,2.691995034772304,2.5431270735418434,2.6031946396153773,2.649353318984196,2.6431874435115725,2.609206347723865,2.6233633314874343,0.05245223977936005,2.609206347723865,2.5541893397345694,2.5827259976978287,2.66683642245732,2.7097602572679405
140,Charlie Cameron,Brisbane,2.580831556370111,2.5840490490506696,2.6822706298456382,2.5421575121292106,2.5289215607297955,2.552268130725985,2.5033653199755044,2.6279580976016352,2.6087878745407145,2.584054483597483,2.5988694220974673,2.581230330605838,0.049642646526884444,2.5840490490506696,2.5148656283149355,2.5367307720554506,2.616647665995692,2.657829990335837
141,Dayne Zorko,Brisbane,2.349516473027286,2.2305457047131716,2.3675518917933855,2.420850394543109,2.300686251262567,2.3453258433077666,2.360178752508178,2.2450945802321796,2.4006647379877712,2.3627228325435548,2.1797179774022726,2.3238959490292035,0.07575551104915289,2.349516473027286,2.202590454692177,2.2391295412693863,2.3811281587330835,2.411766849093207
149,Harris Andrews,Brisbane,2.227652311127555,2.255965449183929,2.24609645695477,2.16782879060798,2.261615232515801,2.2632156337453497,2.3082577201605416,2.134470246222399,2.208913286750665,2.2943520498024315,2.1767864837035686,2.231377605524999,0.05436332919446121,2.24609645695477,2.14948159119591,2.1731138295343775,2.2759815643287533,2.3020001684993923
166,Levi Ashcroft,Brisbane,2.092342187582769,1.9644343793194585,2.01883481604583,2.0323561828686745,1.9712591379154378,2.026071821357196,2.0837393101430006,2.071387649988598,2.05923887549638,2.1568616049952163,2.0160437258403023,2.044779062868442,0.05578827022689919,2.0323561828686745,1.9675055206876493,1.997682044791108,2.0872664898933055,2.1278278671596147
151,Ryan Lester,Brisbane,1.2690038966156594,1.3508206373918878,1.2567787780839104,1.3204021399362706,1.3561033656260282,1.3234627010110551,1.2689899451000757,1.3158697441223552,1.3142092199810935,1.3318824907562203,1.2868944445443975,1.308583396651723,0.03364387649891042,1.3158697441223552,1.2622738032411847,1.2689981764942702,1.339647130876844,1.353726137920665
313,Sam Draper,Brisbane,0.765241119058917,0.9307698407955929,0.9523094496104346,0.8459999561320324,1.1143839188286455,0.8127182659543267,0.8905594226523846,0.9375878210644887,0.9122264917536622,0.9095122254003605,0.9417885780699901,0.9102815535746216,0.08981258146915874,0.9122264917536622,0.7866058351618513,0.832354463159173,0.9461021354015723,1.0414504076804505
167,Cam Rayner,Brisbane,0.583422121941558,0.708896617287565,0.6383150610654847,0.6209380348137142,0.5863008767920181,0.5389896695059191,0.6257732480919136,0.686730825316045,0.6422596368421173,0.7741352427576298,0.6444063439936857,0.6409243344006955,0.0646484630446955,0.6383150610654847,0.5589842731019565,0.5851205873033295,0.6958188000243682,0.7447778612961006
553,Conor McKenna,Brisbane,0.41453440360871846,0.48235032769516534,0.4929450256404904,0.4423417274164479,0.5324991002206048,0.4848037665446113,0.486081517564676,0.5719764912933056,0.4852100978072048,0.5401640535447937,0.48978326600827105,0.49297179794038987,0.04364001240773976,0.486081517564676,0.4270476993221967,0.4659468015808912,0.5356417310835222,0.5576608943064753
169,Jaspa Fletcher,Brisbane,0.33728171345654745,0.37852705784034424,0.4163895650354949,0.40234279798571276,0.28510793318271727,0.3621755075019559,0.34659375794529695,0.30780909870508727,0.42951498742599986,0.35144225287767467,0.3350518383101445,0.3592942282060887,0.044577729914358544,0.35144225287767467,0.2953234576677838,0.32388231507207105,0.40810197247612345,0.4236085473502726
175,Keidean Coleman,Brisbane,0.1567548388330539,0.19564681830544714,0.1848230061916442,0.212695116640767,0.1512591763925647,0.17291901965190112,0.18801312784112886,0.190354479188714,0.20641467010040696,0.20519349762414088,0.20427758608729935,0.18803193971427892,0.02034012993320315,0.190354479188714,0.15373222449078483,0.16629170551617375,0.20569417833940998,0.209868915697605
171,Darcy Fort,Brisbane,0.08972859851234011,0.18919261558615824,0.2356557560867853,0.18030002148444696,0.34430777289063247,0.14839080909644756,0.1741774073958915,0.12608261142226532,0.25579045504599535,0.1426000580274018,0.16945323058025688,0.1868799396480565,0.07000126404539625,0.1741774073958915,0.10608790432180645,0.13582790491929583,0.24391098266006142,0.30447497986054567
163,Bruce Reville,Brisbane,0.14261599473775566,0.1652796884501314,0.18771269509013808,0.17695581067833827,0.14150449598783074,0.11737021041241703,0.1651563036624049,0.17133788669448458,0.2024254593956171,0.18790755943898305,0.17767003527250352,0.16690328543823676,0.024631001364439138,0.17133788669448458,0.1282306389213532,0.14216028025028643,0.18779258947316452,0.19589240441513175
180,Oscar Allen,Brisbane,0.09051771443656446,0.12649373792329502,0.12873301494167574,0.09084183724895994,0.14925763300644307,0.09650924682348475,0.12308533081691028,0.12556200312859322,0.14565221077512613,0.1265949929896025,0.13651014683947274,0.12179616990273888,0.020554181636763834,0.12649373792329502,0.09066356970214243,0.09418560889792958,0.14025839305309062,0.14763519300235045
182,Darcy Gardiner,Brisbane,0.07303197767984958,0.11283036300576973,0.11830504176244987,0.10509138077762747,0.10860996565526376,0.08470422652647686,0.11810285786174798,0.12612607904799475,0.11161067785003972,0.11203690314488138,0.10829340257809411,0.10715844326274504,0.015349481467347105,0.11161067785003972,0.07828448966083185,0.09673264753465573,0.11818575326103575,0.12260661226949954
624,Eric Hipwood,Brisbane,0.07615829136809703,0.08905927941363889,0.08940238509781281,0.06687187007008838,0.07621947277805201,0.05343753996952806,0.09076616691020431,0.07083617392095987,0.09803062153079567,0.09856596156741801,0.08097628110121187,0.08093854942980062,0.013922594507227685,0.08097628110121187,0.059482988514780205,0.06921080934210255,0.09374459330464677,0.09832505855093795
174,Ty Gallop,Brisbane,0.04137378061630427,0.06945227192047893,0.07398341506486504,0.04094539443664129,0.0750384194866037,0.03875083476946156,0.07421147951179596,0.062302511050677044,0.08476244231094548,0.042988807643239604,0.0677704411056333,0.06105270890151329,0.016824366219787678,0.0677704411056333,0.03973838661969244,0.04119814228264245,0.07455052490146713,0.08038663203999168
309,Lincoln McCarthy,Brisbane,0.02541136930099234,0.06759471231885467,0.06846964682109931,0.051424396118579706,0.03420350595375244,0.02955136711311101,0.0334910927850731,0.03960283575473816,0.06583281975916683,0.050091233158291566,0.048842033091477756,0.04677409201592153,0.015630765684833327,0.048842033091477756,0.02727436831644574,0.03187580525956864,0.06655519570863884,0.06807592629508921
312,James Tunstill,Brisbane,0.003436108773144304,0.00929946292465667,0.023463845881240095,0.012202422465362805,0.007114985699883643,0.003263192666515367,0.007008111617612113,0.015187442317015687,0.025948250015864625,0.012134176184822173,0.007648490095814382,0.011518771694721076,0.007472132952680721,0.00929946292465667,0.0033410049144983888,0.005543590451380312,0.018580767778347697,0.024830268155283584
311,Noah Answerth,Brisbane,0.006096311763810569,0.008255597547941414,0.01908243933382197,0.01760907601390542,0.0009871889555051654,0.00038443674420343763,0.006235129123873901,0.02111694287412722,0.043506178029321864,0.012736278242850198,0.005861379424738292,0.012897359823099952,0.012349326648282477,0.008255597547941414,0.0006556752392892151,0.0038629613323527107,0.019916585785347125,0.033431022209484254
557,Cody Curtin,Brisbane,3.093076944007935e-05,0.004042115238371356,0.0017990459599848592,0.0,0.0,0.0,0.0035996178704443926,0.018257545388519997,0.005118779206304448,0.0035816160960716542,0.0,0.0033117864117397076,0.005331548404748036,0.0017990459599848592,0.0,0.0,0.004483547465223924,0.012345100606522986
604,Shadeau Brain,Brisbane,0.0,0.0,0.006652695695123998,0.0,0.0,0.0,0.0037516766016135283,0.0011757247902363624,0.004451129545266623,0.0014236823810108142,0.0035307676367866787,0.0019077887863670916,0.002323473119832683,0.0011757247902363624,0.0,0.0,0.004038452308511298,0.005661990927688178
310,Daniel Annable,Brisbane,0.0,0.0008470614504052182,0.0028347914518906856,0.0,0.0,0.0,0.001812326081082936,0.00382519007991049,0.004427484692097314,0.0009471844509726118,0.0,0.0013358216551235687,0.0016595579319127942,0.0008470614504052182,0.0,0.0,0.0032408548893788055,0.004156452116613243
176,Zane Zakostelsky,Brisbane,0.0,0.002203816515627574,0.0,0.0,0.00863108439678169,0.0,0.0,0.010185771571170663,0.0,0.0003719011258697889,0.0,0.0019447794190408827,0.003763467034138042,0.0,0.0,0.0,0.004838996346900762,0.009486162342695623
483,Darragh Joyce,Brisbane,0.0,0.0,0.00165946068398734,1.0083249093223854e-05,0.0,0.0,0.005280689889279275,0.0,0.004762040535096954,0.0012306199291956738,0.0,0.0011766267533320424,0.001990027560742933,0.0,0.0,0.0,0.002931518422942282,0.00504729767989723
593,Will McLachlan,Brisbane,0.0,0.0008050334500833293,0.0,0.0,0.0,0.0,0.0,0.007000990185226159,0.0,0.0008585494112576083,0.0,0.000787688458778827,0.002087440186734218,0.0,0.0,0.0,0.0008269749941647837,0.004236891836940305
575,Sam Marshall,Brisbane,0.0,0.0014658339879829274,0.0,0.0,0.0,0.0,0.0,0.002955183770814107,0.0,0.00034623571980885284,0.0,0.0004333866798732625,0.0009452827839368125,0.0,0.0,0.0,0.0008052710097602236,0.0022849763685400745
28,Patrick Cripps,Carlton,18.609891182122624,18.57210951854179,18.36367442763084,18.334061224003893,18.423804641304155,18.581639980966752,18.59115970144446,18.30217635401711,18.472548232755706,18.165017553938252,18.605296796126883,18.45648905571386,0.15051256687050912,18.472548232755706,18.226739013973738,18.320988427309313,18.596955910264253,18.60782370842454
3,Sam Walsh,Carlton,11.652837140062863,11.533557664971129,11.500754185499678,11.528022282935703,11.60562423218359,11.83667552610834,11.660806130071386,11.591602207700918,11.395093223868225,11.586336909956037,11.453203217521578,11.576773883716312,0.11825417571749021,11.586336909956037,11.421242721012234,11.481258288628657,11.656104425966356,11.757534297891711
44,George Hewett,Carlton,10.201127952103528,9.910823569010763,9.98553882047535,10.06273818083489,10.167065841855244,10.099018834578404,9.951246025463066,9.960013506462682,9.924155328944131,9.913804403516684,9.967066960718972,10.0129635839967,0.10327621665718399,9.967066960718972,9.912164944538427,9.919911449518878,10.126918107561908,10.185800002491801
15,Jagga Smith,Carlton,9.813681468745129,9.689429893054971,9.66277489351649,9.90548890405423,9.801241398922055,9.931078269292057,9.79327167992266,9.874816548957087,9.824806209134067,9.737500953608869,10.001000804288925,9.82137191122696,0.10251627556510431,9.813681468745129,9.674769643308807,9.717791818781771,9.915980543801739,9.969535663540334
23,Oliver Florent,Carlton,3.3602945194915583,3.290296991022687,3.3299402046581528,3.364223206690615,3.1150737115563856,3.41629860082618,3.3586630728387448,3.3825264485505158,3.24848780252143,3.360635222730265,3.2970395779766073,3.3203163053511946,0.08277940991711401,3.3586630728387448,3.1751100524906555,3.273155223737172,3.371727535853174,3.401101132302131
480,Francis Evans,Carlton,3.1011440963823333,3.1130961942912254,3.137176018723197,3.0785392620447567,3.1073455333988393,3.2075478763782774,3.1364224027270935,3.2095791752861427,3.100912331263511,3.0883568875289615,3.1080732319249527,3.1261993645408452,0.044295853438679984,3.1080732319249527,3.082957193512649,3.0957645993323455,3.16602848036178,3.208665090777603
39,Harry McKay,Carlton,2.4244331090910647,2.6151832917122144,2.4986505805117343,2.4204504101806195,2.4802715244054925,2.2914012374947683,2.463938856096424,2.4770797669323463,2.4481901556925028,2.6680366646593052,2.4764028443043915,2.478548949189169,0.09871762077781991,2.4764028443043915,2.3494733652034014,2.422800202537782,2.546428992103931,2.6442526468331145
20,Ben Ainsworth,Carlton,2.2252860494584206,2.2575040651390914,2.253821370908065,2.310680941352309,2.2369087426768264,2.213496701757298,2.3605233761780022,2.325667145896623,2.3632009928650444,2.377510005621946,2.259179797767542,2.2894344717837427,0.059883517855690294,2.259179797767542,2.218801908222803,2.23214343845728,2.3616211990196896,2.3710709498813403
6,Marc Pittonet,Carlton,1.3801113832108953,1.5111860541731248,1.444629878176804,1.3333464977536609,1.6162645359375072,1.4568489660452884,1.3439795684629852,1.3635133524984655,1.4508023271518646,1.4589566425591023,1.2966085092351038,1.4232952468368003,0.09189196835400948,1.444629878176804,1.3131406040684546,1.3396200094721622,1.4803707013208516,1.568979219143535
37,Brodie Kemp,Carlton,1.3232693658808117,1.4358761206281394,1.453719852687428,1.3025338430874744,1.3444616694838187,1.3104201367620119,1.408255927071216,1.3968157894809885,1.3842569722649054,1.4326821025401066,1.3808517617987703,1.3793766856077883,0.052679791054644855,1.3842569722649054,1.3060826752410162,1.3180011819421038,1.4339916499562,1.4456901732607481
478,Talor Byrne,Carlton,1.2202083523021559,1.252181622900055,1.3348565604477498,1.2216330653408531,1.3244971950501438,1.2488863210723558,1.2366735462186684,1.295800345906356,1.2353811160875696,1.2835181727419989,1.2594761322099568,1.2648284027525332,0.03966388651278878,1.252181622900055,1.2208494731695696,1.2297444152814159,1.3075660540553091,1.330194846018827
242,Matthew Carroll,Carlton,1.1352157957882762,1.2539557163331365,1.2018388840600271,1.189043816248648,1.2296754123117934,1.2172534604862422,1.1788863869319361,1.2398759281261955,1.1918299185191066,1.2036550127674295,1.1808262485620404,1.202005143648621,0.03293832672595562,1.2018388840600271,1.1548675618029232,1.1800309052936977,1.2338576237956982,1.247619811640013
33,Will Hayward,Carlton,0.9570406669120037,1.0157728590803703,0.9801172261883057,0.9966292170614653,0.9798691927633741,0.9724436954402744,1.0022448953739709,1.0629257400791057,1.0393780043449896,1.1454562064849585,1.0029496262591877,1.0140752118170915,0.05307341138209604,1.0022448953739709,0.9639720297497255,0.9768247388609033,1.049032575995977,1.1083174966023246
596,Blake Acres,Carlton,0.7790569795060212,0.823317912527251,0.8473462625787874,0.8442260714469818,0.7821915015433683,0.828064105450918,0.8082614758040598,0.7939029185164643,0.8109855985681765,0.8313395387584606,0.7828156952937549,0.8119552781812949,0.024932001721459228,0.8109855985681765,0.7804675144228274,0.7825597758560964,0.8366230171607543,0.8459421765694749
485,Adam Cerra,Carlton,0.5611820306128467,0.5271100196720501,0.574959231450165,0.6269088797781222,0.5053791470298954,0.5153891542821349,0.5839774199576416,0.5569055870231544,0.5722788126338642,0.6267970572483285,0.5166659320717618,0.5606866610690877,0.042222094923994646,0.5611820306128467,0.5098836502934032,0.5161424531780148,0.6015334712468232,0.626858559639715
484,Nic Newman,Carlton,0.4145283106252903,0.4339388201736957,0.4340181371992314,0.5186344596576017,0.42875450817546384,0.4139210657042356,0.4935352477320115,0.4223192880844971,0.47388035232693737,0.4533620713291033,0.40814051789864836,0.4450029799006105,0.035994485618865035,0.4339388201736957,0.4107417644111626,0.41427934020765783,0.4819388594430178,0.5073398142910861
510,Nick Haynes,Carlton,0.3117091463895413,0.3483092612629933,0.3308695405981774,0.3621273205584017,0.31139855987486237,0.2812087995770378,0.3342113354695129,0.29143023625417847,0.3747881625276263,0.3336834140406688,0.2843875584419676,0.3240112122722698,0.03104864335160721,0.3308695405981774,0.2826392410662562,0.288542738351172,0.3539746655741107,0.36909078364147524
27,Mitch McGovern,Carlton,0.2305552213376435,0.31231390278279025,0.3285641118522173,0.22525637968722964,0.24891700777680453,0.23401924536769342,0.2739585494550887,0.218666185735865,0.3002321327131724,0.29561554964214354,0.2928557936423476,0.2691776436357269,0.03905525331993362,0.2739585494550887,0.22163177301397907,0.22838269626097382,0.30518565844171575,0.3212515177709751
564,Billy Wilson,Carlton,0.26525657007893233,0.2751453221091365,0.2640980450268101,0.3371753768256269,0.23231465529333237,0.21928874232080345,0.261568584770737,0.27006596019550294,0.3014409076525812,0.2583418071460715,0.2407319772419025,0.26594799533285784,0.032341465484008826,0.2640980450268101,0.22515040315844145,0.23728087524298874,0.2859265121819488,0.3210948656977563
251,Lachlan Cowan,Carlton,0.20593906742974705,0.22184986217379282,0.21050132033344032,0.2590989003549313,0.1894015345011646,0.1774660306637135,0.19022538962249538,0.20022115083034533,0.25999773454734987,0.18940247999589516,0.19730131976214993,0.20921861729227506,0.02759683390361839,0.20022115083034533,0.1828370073905665,0.18940209234305563,0.2371219678280596,0.25959325916076154
34,Elijah Hollands,Carlton,0.16953573442435788,0.16903182302094183,0.15548496039815698,0.16605427969596917,0.15634164574641096,0.157736424494356,0.1683891990204256,0.17334788234721563,0.15670225652363085,0.18492974501838516,0.1697760916518578,0.16612091294015527,0.009013400223463156,0.1683891990204256,0.15587046880487126,0.1565544061049707,0.1712405258369545,0.17971790681635885
16,Cooper Lord,Carlton,0.08957296392060086,0.12870810960570453,0.13098618841393456,0.15394145312017957,0.11771194651226292,0.10080261696152244,0.09438552898177904,0.11999716684802599,0.13721077435795667,0.1257123236790117,0.11227761229378536,0.11920969860861486,0.019198532338787135,0.11999716684802599,0.09173861819813105,0.09817161088982765,0.13353826865098362,0.14641264767717924
31,Oliver Hollands,Carlton,0.0932163591037383,0.10893764723217293,0.10821425640368285,0.14910469476883054,0.1144869517970469,0.11628092577283311,0.13073888669285516,0.10628767921144425,0.15642973779369532,0.11154783927439497,0.11336636243258509,0.11896466731666178,0.018984418961711148,0.11336636243258509,0.09909845315220597,0.10742435975486501,0.13826886800400506,0.15313346843250616
486,Wade Derksen,Carlton,0.06604631731424083,0.09354193089072456,0.07541272348522564,0.08808674081048218,0.08718840153981056,0.05541574462451704,0.0730942420525489,0.07124273101757603,0.08706306187245225,0.08188158085648863,0.07108630172944855,0.07727816147213774,0.011385755877979608,0.07541272348522564,0.06019950233489275,0.06901990811921338,0.08755672064078591,0.09108709535461548
35,Jacob Weitering,Carlton,0.07352505853857455,0.07771630598802648,0.09379102444743069,0.10091818333776752,0.07342846079673984,0.05653199034611241,0.06407834121697331,0.041053361307795896,0.09718853795323193,0.06587924445908563,0.06606023620629431,0.07365188587254842,0.01812470653302854,0.07342846079673984,0.04801874437503832,0.06098433735992034,0.0951840049848092,0.0992398429147265
21,Zac Williams,Carlton,0.04574934069089444,0.050433562521541915,0.06627587701125646,0.06963028503267625,0.03658354918007733,0.03707858709191435,0.0598360208782569,0.06200263301955575,0.06816937944225676,0.05449480713042806,0.05284973421080327,0.05482761601906014,0.011654908404026344,0.05449480713042806,0.03680631624040399,0.0421943317153126,0.06705221300796659,0.06897287751698748
43,Lewis Young,Carlton,0.04355706737893299,0.06702744648397145,0.04590997664620281,0.04604018265582818,0.04377461205590999,0.04460338336207763,0.04175500159116317,0.07277994810949308,0.05832779808158657,0.054046899878631954,0.0459521277877597,0.05125222218468705,0.010504784359261743,0.0459521277877597,0.04256593119565959,0.04368541873834942,0.061894653926564375,0.07019132237800833
26,Harry Dean,Carlton,0.03184003657003226,0.041821255562101006,0.06327152538636316,0.042310734691569346,0.04565260881426814,0.015534683580495416,0.04509928066703677,0.030707606688616357,0.06985747915444732,0.042343915286844905,0.04088003344337014,0.042665378167740436,0.014762286763763996,0.042310734691569346,0.02236249897914984,0.031375740318651736,0.0528763646088271,0.06689379995880944
551,Matthew Cottrell,Carlton,0.028890192424855844,0.03290408904891218,0.04539727091269953,0.043398039142654644,0.015606472773546855,0.026122878403912614,0.02942060885373142,0.04292233755861704,0.05161431058113017,0.05018192336559217,0.03453677627939987,0.03645408175864112,0.011192144197050866,0.03453677627939987,0.020338855307211447,0.02775559367626912,0.04735897841838552,0.050969736334138066
581,Jack Ison,Carlton,0.009583552303262466,0.010512958043685704,0.023221177052523162,0.017589367960429505,0.009544922149010454,0.003915680109906187,0.009203425632020132,0.016770068670449726,0.020491568552740688,0.01621150782211265,0.012198205058680793,0.013567493941347408,0.005744734898995928,0.012198205058680793,0.006295165594857462,0.009404908577044423,0.01877927020327709,0.021992853227621047
45,Liam Reidy,Carlton,0.0038394668913747853,0.01932589782225138,0.006610507111137405,0.008316916031597893,0.01418109155670541,0.0,0.006892083482928042,0.023486226204670044,0.0076262706501968435,0.0,0.0,0.008207132704623801,0.007864740475610404,0.006892083482928042,0.0,0.0,0.016290462125579257,0.02161407843258164
22,Adam Saad,Carlton,0.0,0.0008284384182473483,0.002402560910401217,0.0,0.0,0.0020483433634671472,0.0043143245491687006,0.006704488723872512,0.0037095905318414134,0.0,0.0020944528007485514,0.0020092908452497174,0.0021898843069763463,0.0020483433634671472,0.0,0.0,0.003957531478945601,0.005628914845255795
591,Flynn Young,Carlton,0.0018643702419922437,0.0024893564553785967,0.00915112810871728,0.0,0.0,0.0,0.004961114027399754,0.006941931448265514,0.004599471790809516,0.00018481383242685228,0.0020191855101034093,0.0029283064922811966,0.0031170598524863013,0.0020191855101034093,0.0,0.0,0.005773249169954716,0.008156989611513983
